id,titulo,arquivo
368-EFEITO,DO_CREDITO_AGRICOLA_SOBRE_A_PRODUTIVIDADE_AGRICOLA_MUNICIPAL_DO_BRASIL_E_SUA_MAGNITUDE,368-EFEITO_DO_CREDITO_AGRICOLA_SOBRE_A_PRODUTIVIDADE_AGRICOLA_MUNICIPAL_DO_BRASIL_E_SUA_MAGNITUDE.txt
369-EFETIVIDADE,DO_PROGRAMA_GARANTIA_SAFRA_NOS_MUNICIPIOS_CEARENSES,369-EFETIVIDADE_DO_PROGRAMA_GARANTIA_SAFRA_NOS_MUNICIPIOS_CEARENSES.txt
370-EFICACIA,DO_PROGRAMA_DE_SAUDE_E_SANEAMENTO_BASICO_NA_AREA_RURAL_DO_PIAUI_EM_MIROLANDIA_PICOS PI,370-EFICACIA_DO_PROGRAMA_DE_SAUDE_E_SANEAMENTO_BASICO_NA_AREA_RURAL_DO_PIAUI_EM_MIROLANDIA_PICOS-PI.txt
371-EFICIENCIA,AGROPECUARIA_NOS_MUNICIPIOS_PARANAENSES_UMA_ANALISE_POR_CLASSES_DE_AREA,371-EFICIENCIA_AGROPECUARIA_NOS_MUNICIPIOS_PARANAENSES_UMA_ANALISE_POR_CLASSES_DE_AREA.txt
372-EFICIENCIA,DAS_COOPERATIVAS_DE_CREDITO_UMA_REVISAO_DA_LITERATURA,372-EFICIENCIA_DAS_COOPERATIVAS_DE_CREDITO_UMA_REVISAO_DA_LITERATURA.txt
373-EFICIENCIA,DO_SETOR_AGROPECUARIO_DOS_MUNICIPIOS_DO_RIO_GRANDE_DO_NORTE_UMA_APLICACAO_DA_ANALISE_ENVO,373-EFICIENCIA_DO_SETOR_AGROPECUARIO_DOS_MUNICIPIOS_DO_RIO_GRANDE_DO_NORTE_UMA_APLICACAO_DA_ANALISE_ENVO.txt
,374 EFICIÊNCIA TÉCNICA E CICLO DE VIDA EM COOPERATIVAS UMA ANÁLISE DE DADOS EM PAINEL,374-EFICIÊNCIA TÉCNICA E CICLO DE VIDA EM COOPERATIVAS UMA ANÁLISE DE DADOS EM PAINEL.txt
,375 EFICÁCIA DO TREINAMENTO NO TRABALHO E AUTOEFICÁCIA EM SOCIEDADES COOPERATIVAS,375-EFICÁCIA DO TREINAMENTO NO TRABALHO E AUTOEFICÁCIA EM SOCIEDADES COOPERATIVAS.txt
376-ELEMENTOS,DA_FIDELIZACAO_DE_ASSOCIADOS_NA_AREA_DO_COOPERATIVISMO_AGROPECUARIO_UM_ESTUDO_DE_CASO_NA_C,376-ELEMENTOS_DA_FIDELIZACAO_DE_ASSOCIADOS_NA_AREA_DO_COOPERATIVISMO_AGROPECUARIO_UM_ESTUDO_DE_CASO_NA_C.txt
377-ELETRIFICACAO,RURAL_NO_ESTADO_DO_PARANA_A_PARTIR_DA_UTILIZACAO_DE_PAINES_FOTOVOLTAICOS_NOS_ANOS_DE_2,377-ELETRIFICACAO_RURAL_NO_ESTADO_DO_PARANA_A_PARTIR_DA_UTILIZACAO_DE_PAINES_FOTOVOLTAICOS_NOS_ANOS_DE_2.txt
378-EMBALAGEM,ATIVA_TECNOLOGIA_APLICADA_EM_ALIMENTOS_IN_NATURA,378-EMBALAGEM_ATIVA_TECNOLOGIA_APLICADA_EM_ALIMENTOS_IN_NATURA.txt
,379 EMERGÊNCIA DE NOVOS ARRANJOS ORGANIZACIONAIS NO COOPERATIVISMO DE CRÉDITO RURAL – O CASO DO SULCREDI,379-EMERGÊNCIA DE NOVOS ARRANJOS ORGANIZACIONAIS NO COOPERATIVISMO DE CRÉDITO RURAL – O CASO DO SULCREDI.txt
380-EMISSOES,DE_CARBONO_DO_COMERCIO_DA_SOJA_ENTRE_BRASIL_E_UNIAO_EUROPEIA_ABORDAGEM_ATRAVES_DO_MODELO_GR,380-EMISSOES_DE_CARBONO_DO_COMERCIO_DA_SOJA_ENTRE_BRASIL_E_UNIAO_EUROPEIA_ABORDAGEM_ATRAVES_DO_MODELO_GR.txt
,381 EMPODERAMENTO FEMININO Estudo de caso em três Cooperativas de crédito do centro oeste mineiro,381-EMPODERAMENTO FEMININO Estudo de caso em três Cooperativas de crédito do centro oeste mineiro.txt
382-EMPOWERMENT,AND_GENDER_EQUITY_IN_AGRICULTURE_EVIDENCE_OF_SMALLHOLDER_FARMERS_IN_WESTERN_PARANA_BRAZI,382-EMPOWERMENT_AND_GENDER_EQUITY_IN_AGRICULTURE_EVIDENCE_OF_SMALLHOLDER_FARMERS_IN_WESTERN_PARANA_BRAZI.txt
383-EMPREENDEDORES,INSTITUCIONAIS_O_PAPEL_DO_SEBRAE_E_SEUS_PARCEIROS_NA_INSERCAO_DE_AGRICULTORES_FAMILIA,383-EMPREENDEDORES_INSTITUCIONAIS_O_PAPEL_DO_SEBRAE_E_SEUS_PARCEIROS_NA_INSERCAO_DE_AGRICULTORES_FAMILIA.txt
384-ENERGIA,SOLAR_POLITICAS_PUBLICAS_E_EXTRAFISCALIDADE_COMO_FOMENTO_AO_DESENVOLVIMENTO_SUSTENTAVEL_NA_A,384-ENERGIA_SOLAR_POLITICAS_PUBLICAS_E_EXTRAFISCALIDADE_COMO_FOMENTO_AO_DESENVOLVIMENTO_SUSTENTAVEL_NA_A.txt
385-ENGAJAMENTO,DIFERENCIADO_NO_EXTRATIVISMO_DO_BABACU_UMA_ANALISE_PARA_O_INICIO_DOS_ANOS_2020,385-ENGAJAMENTO_DIFERENCIADO_NO_EXTRATIVISMO_DO_BABACU_UMA_ANALISE_PARA_O_INICIO_DOS_ANOS_2020.txt
386-ENGENHEIRA,AGRONOMA_EM_SERGIPE_DESAFIOS_DA_INSERCAO_E_ATUACAO_PROFISSIONAL_NO_ESTADO,386-ENGENHEIRA_AGRONOMA_EM_SERGIPE_DESAFIOS_DA_INSERCAO_E_ATUACAO_PROFISSIONAL_NO_ESTADO.txt
387-ENTRAVES,PARA_A_REGULARIZACAO_AMBIENTAL_PELO_CADASTRO_AMBIENTAL_RURAL_CAR,387-ENTRAVES_PARA_A_REGULARIZACAO_AMBIENTAL_PELO_CADASTRO_AMBIENTAL_RURAL_CAR.txt
388-ESPACIALIZACAO,DA_AGROINDUSTRIA_CANAVIEIRA_NA_REGIAO_DO_MATOPIBA_BRASIL,388-ESPACIALIZACAO_DA_AGROINDUSTRIA_CANAVIEIRA_NA_REGIAO_DO_MATOPIBA_BRASIL.txt
389-ESTADO,DA_ARTE_DA_PESQUISA_SOBRE_CONSUMO_DE_ALIMENTOS_ORGANICOS_DETERMINANTES_DISPOSICAO_A_PAGAR_E_F,389-ESTADO_DA_ARTE_DA_PESQUISA_SOBRE_CONSUMO_DE_ALIMENTOS_ORGANICOS_DETERMINANTES_DISPOSICAO_A_PAGAR_E_F.txt
390-ESTADO,E_DESENVOLVIMENTO_reflexoes_sobre_o_potencial_das_compras_publicas_para_promocao_de_Sistemas_,390-ESTADO_E_DESENVOLVIMENTO_reflexoes_sobre_o_potencial_das_compras_publicas_para_promocao_de_Sistemas_.txt
391-ESTRATEGIAS,DA_EDUCACAO_A_DISTANCIA_PARA_COOPERADOS_CRESOL_E_COMUNIDADES1,391-ESTRATEGIAS_DA_EDUCACAO_A_DISTANCIA_PARA_COOPERADOS_CRESOL_E_COMUNIDADES1.txt
392-ESTRATEGIAS,DA_EXTENSAO_RURAL_OFICIAL_PARA_ATENDIMENTO_REMOTO_EM_EPOCA_DE_PANDEMIA_NO_ESPIRITO_SANTO,392-ESTRATEGIAS_DA_EXTENSAO_RURAL_OFICIAL_PARA_ATENDIMENTO_REMOTO_EM_EPOCA_DE_PANDEMIA_NO_ESPIRITO_SANTO.txt
393-ESTRATEGIAS,DE_CONSERVACAO_AMBIENTAL_DISPOSICAO_A_PAGAR_POR_CERTIFICACAO_AMBIENTAL_NO_SETOR_HOTELEIR,393-ESTRATEGIAS_DE_CONSERVACAO_AMBIENTAL_DISPOSICAO_A_PAGAR_POR_CERTIFICACAO_AMBIENTAL_NO_SETOR_HOTELEIR.txt
394-ESTRATEGIAS,DE_TRANSFERENCIA_DE_TECNOLOGIA_DE_NOVAS_CULTIVARES_DE_CAFE_CLONAL_NA_AMAZONIA_SUL_OCIDEN,394-ESTRATEGIAS_DE_TRANSFERENCIA_DE_TECNOLOGIA_DE_NOVAS_CULTIVARES_DE_CAFE_CLONAL_NA_AMAZONIA_SUL_OCIDEN.txt
,395 ESTRATÉGIA DE COOPERAÇÃO – SUSTENTABILIDADE DE UM CONSÓRCIO COOPERATIVO,395-ESTRATÉGIA DE COOPERAÇÃO – SUSTENTABILIDADE DE UM CONSÓRCIO COOPERATIVO.txt
,396 ESTRATÉGIAS DE DIVERSIFICAÇÃO EM COOPERATIVAS AGROPECUÁRIAS strategizing e economizing DIVERSIFICATI,396-ESTRATÉGIAS DE DIVERSIFICAÇÃO EM COOPERATIVAS AGROPECUÁRIAS strategizing e economizing DIVERSIFICATI.txt
,397 ESTRATÉGIAS DE GESTÃO E GOVERNANÇA O CASO DA COOPERATIVA DE TRABALHO DO SETOR METALÚRGICO PROVENIENT,397-ESTRATÉGIAS DE GESTÃO E GOVERNANÇA O CASO DA COOPERATIVA DE TRABALHO DO SETOR METALÚRGICO PROVENIENT.txt
,398 ESTRUTURA DE CAPITAL E ESTRATÉGIA CORPORATIVA,398-ESTRUTURA DE CAPITAL E ESTRATÉGIA CORPORATIVA.txt
,399 ESTRUTURA DE DIVERSIFICAÇÃO DAS COOPERATIVAS DE CRÉDITO BRASILEIRAS,399-ESTRUTURA DE DIVERSIFICAÇÃO DAS COOPERATIVAS DE CRÉDITO BRASILEIRAS.txt
400-ESTRUTURA,DE_CAPITAL_PROPRIO_E_SUA_MANUTENCAO_NAS_COOPERATIVAS_AGROPECUARIAS_PARANAENSES,400-ESTRUTURA_DE_CAPITAL_PROPRIO_E_SUA_MANUTENCAO_NAS_COOPERATIVAS_AGROPECUARIAS_PARANAENSES.txt
,401 ESTUDO DO CRITÉRIO GOVERNANÇA TRANSFORMADO EM PLANO DE AÇÃO PARA A COAPECAL CARIRI.,401-ESTUDO DO CRITÉRIO GOVERNANÇA TRANSFORMADO EM PLANO DE AÇÃO PARA A COAPECAL CARIRI..txt
402-ESTUDOS,DE_MOTIVACAO_NO_TRABALHO_SATISFACAO_NO_TRABALHO_E_CULTURA_ORGANIZACIONAL_EM_ORGANIZACOES_DO_,402-ESTUDOS_DE_MOTIVACAO_NO_TRABALHO_SATISFACAO_NO_TRABALHO_E_CULTURA_ORGANIZACIONAL_EM_ORGANIZACOES_DO_.txt
403-ESTUDO,DA_ECONOMIA_CIRCULAR_DO_CAFE_E_SEUS_SUBPRODUTOS_REVISAO_SISTEMATICA_DA_LITERATURA_2011 2021,403-ESTUDO_DA_ECONOMIA_CIRCULAR_DO_CAFE_E_SEUS_SUBPRODUTOS_REVISAO_SISTEMATICA_DA_LITERATURA_2011-2021.txt
404-ESTUDO,DA_PRODUTIVIDADE_DO_SETOR_AGROPECUARIO_BRASILEIRO_DE_2015_A_2019_SEGUNDO_O_METODO_DE_ANALISE_,404-ESTUDO_DA_PRODUTIVIDADE_DO_SETOR_AGROPECUARIO_BRASILEIRO_DE_2015_A_2019_SEGUNDO_O_METODO_DE_ANALISE_.txt
405-ESTUDO,DA_VIABILIDADE_DO_CULTIVO_E_PRODUCAO_DA_CULTURA_DO_FENO_EM_AREAS_ARRENDADAS,405-ESTUDO_DA_VIABILIDADE_DO_CULTIVO_E_PRODUCAO_DA_CULTURA_DO_FENO_EM_AREAS_ARRENDADAS.txt
406-ESTUDO,DE_CASO_Entraves_na_exportacao_de_carne_bovina_de_um_frigorifico_de_Mato_Grosso_em_2019,406-ESTUDO_DE_CASO_Entraves_na_exportacao_de_carne_bovina_de_um_frigorifico_de_Mato_Grosso_em_2019.txt
407-ESTUDO,SOBRE_AS_VANTAGENS_COMPARATIVAS_REVELADAS_DO_BRASIL_NO_ACRONIMO_BRICS,407-ESTUDO_SOBRE_AS_VANTAGENS_COMPARATIVAS_REVELADAS_DO_BRASIL_NO_ACRONIMO_BRICS.txt
,"408 EVIDÊNCIAS DO IMPACTO DO ACESSO AO CRÉDITO RURAL, VIA COOPERATIVAS DE CRÉDITO E VIA BANCOS, NOS INDICADORES DE PRODUTIVIDADE DA AGROPECUÁRIA BRASILEIR","408-EVIDÊNCIAS DO IMPACTO DO ACESSO AO CRÉDITO RURAL, VIA COOPERATIVAS DE CRÉDITO E VIA BANCOS, NOS INDICADORES DE PRODUTIVIDADE DA AGROPECUÁRIA BRASILEIR.txt"
409-EVOLUCAO,DO_ACESSO_A_BENS_DE_CONSUMO_POR_TIPO_DE_ATIVIDADE_NOS_DOMICILIOS_RURAIS_DO_NORDESTE_E_SUL_D,409-EVOLUCAO_DO_ACESSO_A_BENS_DE_CONSUMO_POR_TIPO_DE_ATIVIDADE_NOS_DOMICILIOS_RURAIS_DO_NORDESTE_E_SUL_D.txt
410-EVOLUCAO,DO_GRAU_DE_CONCENTRACAO_DAS_ATIVIDADES_PRODUTIVAS_AGRICOLAS_E_NAO_AGRICOLAS_NAS_MICRORREGIO,410-EVOLUCAO_DO_GRAU_DE_CONCENTRACAO_DAS_ATIVIDADES_PRODUTIVAS_AGRICOLAS_E_NAO_AGRICOLAS_NAS_MICRORREGIO.txt
411-EVOLUCAO,E_TRANSFORMACAO_DA_PRODUCAO_DE_ALGODAO_NO_BRASIL_DE_1974_A_2019,411-EVOLUCAO_E_TRANSFORMACAO_DA_PRODUCAO_DE_ALGODAO_NO_BRASIL_DE_1974_A_2019.txt
412-EVOLUCAO,INSTITUCIONAL_DA_PRODUCAO_DE_DENDE_NO_BRASIL_ANALISE_DAS_PRINCIPAIS_POLITICAS_PUBLICAS_E_LE,412-EVOLUCAO_INSTITUCIONAL_DA_PRODUCAO_DE_DENDE_NO_BRASIL_ANALISE_DAS_PRINCIPAIS_POLITICAS_PUBLICAS_E_LE.txt
,413 EXECUÇÃO DO PROGRAMA NACIONAL DE ALIMENTAÇÃO ESCOLAR NA PANDEMIA DA COVID 19 ESTUDO DE CASO EM UMA C,413-EXECUÇÃO DO PROGRAMA NACIONAL DE ALIMENTAÇÃO ESCOLAR NA PANDEMIA DA COVID-19 ESTUDO DE CASO EM UMA C.txt
414-EXPANSAO,DA_SOJA_E_SEU_IMPACTO_NA_PECUARIA_DE_CORTE_DO_BIOMA_PAMPA_DO_BRASIL,414-EXPANSAO_DA_SOJA_E_SEU_IMPACTO_NA_PECUARIA_DE_CORTE_DO_BIOMA_PAMPA_DO_BRASIL.txt
,415 EXPECTATIVA E PERCEPÇÃO DE QUALIDADE EM SERVIÇOS O CASO DE UMA COOPERATIVA DE SAÚDE DO PARANÁ,415-EXPECTATIVA E PERCEPÇÃO DE QUALIDADE EM SERVIÇOS O CASO DE UMA COOPERATIVA DE SAÚDE DO PARANÁ.txt
416-EXPECTATIVA,E_PERCEPCAO_DE_QUALIDADE_EM_SERVICOS_O_CASO_DE_UMA_COOPERATIVA_DE_SAUDE_DO_PARANA,416-EXPECTATIVA_E_PERCEPCAO_DE_QUALIDADE_EM_SERVICOS_O_CASO_DE_UMA_COOPERATIVA_DE_SAUDE_DO_PARANA.txt
417-EXPORTACOES,DE_PETROLEO_E_DEMANDA_CHINESA_UM_ESTUDO_DA_DINAMICA_COMERCIAL_DO_BRASIL_E_VENEZUELA_ENTR,417-EXPORTACOES_DE_PETROLEO_E_DEMANDA_CHINESA_UM_ESTUDO_DA_DINAMICA_COMERCIAL_DO_BRASIL_E_VENEZUELA_ENTR.txt
418-EXTENSAO,E_ASSISTENCIA_TECNICA_NO_AMBITO_DAS_PREFEITURAS_REFLEXOES_A_PARTIR_DAS_ACOES_NA_CADEIA_PROD,418-EXTENSAO_E_ASSISTENCIA_TECNICA_NO_AMBITO_DAS_PREFEITURAS_REFLEXOES_A_PARTIR_DAS_ACOES_NA_CADEIA_PROD.txt
419-EXTENSAO,RURAL_NO_CONTEXTO_DO_DESENVOLVIMENTO_RURAL_SUSTENTAVEL_UMA_ANALISE_NA_REGIAO_MEDIO_ALTO_URU,419-EXTENSAO_RURAL_NO_CONTEXTO_DO_DESENVOLVIMENTO_RURAL_SUSTENTAVEL_UMA_ANALISE_NA_REGIAO_MEDIO_ALTO_URU.txt
420-Ecoeficiencia,da_producao_agropecuaria_na_Amazonia_brasileira_fatores_determinantes_e_dependencia_es,420-Ecoeficiencia_da_producao_agropecuaria_na_Amazonia_brasileira_fatores_determinantes_e_dependencia_es.txt
421-Elasticidade-renda,e_elasticidade preco_da_demanda_do_setor_lacteo_brasileiro,421-Elasticidade-renda_e_elasticidade-preco_da_demanda_do_setor_lacteo_brasileiro.txt
422-Empreendedorismo,e_desenvolvimento_rural_a_importancia_da_competencia_empreendedora_para_a_comercial,422-Empreendedorismo_e_desenvolvimento_rural_a_importancia_da_competencia_empreendedora_para_a_comercial.txt
423-Entraves,logisticos_ao_desenvolvimento_agricola_brasileiro_a_luz_da_Nova_Economia_Institucional,423-Entraves_logisticos_ao_desenvolvimento_agricola_brasileiro_a_luz_da_Nova_Economia_Institucional.txt
424-Execucao,de_Compras_de_Produtos_para_Alimentacao_Escolar_pelas_Prefeituras_da_Regiao_Metropolitana_d,424-Execucao_de_Compras_de_Produtos_para_Alimentacao_Escolar_pelas_Prefeituras_da_Regiao_Metropolitana_d.txt
425-FACILIDADES,E_DIFICULDADES_DA_COOPERACAO_PARA_INOVACAO_UMA_ANALISE_DOSEMPREENDIMENTOS_TURISTICOS_QUE,425-FACILIDADES_E_DIFICULDADES_DA_COOPERACAO_PARA_INOVACAO_UMA_ANALISE_DOSEMPREENDIMENTOS_TURISTICOS_QUE.txt
,426 FATORES DE INFLUÊNCIA NA PARTICIPAÇÃO DOS MEMBROS EM UMA COOPERATIVA AGROPECUÁRIA,426-FATORES DE INFLUÊNCIA NA PARTICIPAÇÃO DOS MEMBROS EM UMA COOPERATIVA AGROPECUÁRIA.txt
,427 FATORES QUE MOTIVAM A ASSOCIAÇÃO EM UMA COOPERATIVA DE CRÉDITO,427-FATORES QUE MOTIVAM A ASSOCIAÇÃO EM UMA COOPERATIVA DE CRÉDITO.txt
428-FATORES,EXPLICATIVOS_DAS_VARIACOES_NO_PIB_E_PIB_AGROPECUARIO_GAUCHOS,428-FATORES_EXPLICATIVOS_DAS_VARIACOES_NO_PIB_E_PIB_AGROPECUARIO_GAUCHOS.txt
429-FATORES,QUE_INFLUENCIAM_A_MAIOR_PRESENCA_DE_PRODUTORES_RURAIS_QUE_EXERCEM_TRABALHO_FORA_DOS_ESTABELE,429-FATORES_QUE_INFLUENCIAM_A_MAIOR_PRESENCA_DE_PRODUTORES_RURAIS_QUE_EXERCEM_TRABALHO_FORA_DOS_ESTABELE.txt
430-FIDELIZACAO,PARA_RETENCAO_DE_CLIENTES_EM_UMA_COOPERATIVA_MEDICA_DO_VALE_DO_PARANHANA_UNIMED_ENCOSTA_,430-FIDELIZACAO_PARA_RETENCAO_DE_CLIENTES_EM_UMA_COOPERATIVA_MEDICA_DO_VALE_DO_PARANHANA_UNIMED_ENCOSTA_.txt
431-FINANCIAL,AND_RISK_ANALYSIS_USING_REAL_OPTIONS_ANALYSIS_TO_AN_AGROFORESTRY_SYSTEM,431-FINANCIAL_AND_RISK_ANALYSIS_USING_REAL_OPTIONS_ANALYSIS_TO_AN_AGROFORESTRY_SYSTEM.txt
432-FLUXO,DE_ABASTECIMENTO_DE_ALFACE_E_SUAS_VARIEDADES_PRINCIPAIS_REGIOES_DE_ORIGEM_E_DESTINO,432-FLUXO_DE_ABASTECIMENTO_DE_ALFACE_E_SUAS_VARIEDADES_PRINCIPAIS_REGIOES_DE_ORIGEM_E_DESTINO.txt
433-FORMAS,DE_ORGANIZAR_AS_MESO INSTITUICOES_PARA_CERTIFICACAO_DO_SELO_ARTE,433-FORMAS_DE_ORGANIZAR_AS_MESO-INSTITUICOES_PARA_CERTIFICACAO_DO_SELO_ARTE.txt
,434 FRAMEWORK PARA INTERCOOPERAÇÃO ENTRE COOPERATIVAS AGROALIMENTARES ATUANDO EM REDE HORIZONTAL,434-FRAMEWORK PARA INTERCOOPERAÇÃO ENTRE COOPERATIVAS AGROALIMENTARES ATUANDO EM REDE HORIZONTAL.txt
435-Fatores,externos_que_influenciam_a_capacidade_para_inovacao_dos_cafeicultores_organicos_exportadores,435-Fatores_externos_que_influenciam_a_capacidade_para_inovacao_dos_cafeicultores_organicos_exportadores.txt
,436 GARIMPO DE OURO E COOPERATIVISMO NO BRASIL ANÁLISES BASEADAS NAS REQUISIÇÕES DE LAVRA GARIMPEIRA POR,436-GARIMPO DE OURO E COOPERATIVISMO NO BRASIL ANÁLISES BASEADAS NAS REQUISIÇÕES DE LAVRA GARIMPEIRA POR.txt
437-GESTAO,E_AUTONOMIA_ECONOMICA_E_FINANCEIRA_DO_MANEJO_FLORESTAL_COMUNITARIO_EM_ASSENTAMENTO_AMBIENTALM,437-GESTAO_E_AUTONOMIA_ECONOMICA_E_FINANCEIRA_DO_MANEJO_FLORESTAL_COMUNITARIO_EM_ASSENTAMENTO_AMBIENTALM.txt
438-GESTAO,TERRITORIAL_VISANDO_INDICACAO_GEOGRAFICA_O_CASO_DA_PRODUCAO_DE_HORTALICAS_NA_REGIAO_METROPOLI,438-GESTAO_TERRITORIAL_VISANDO_INDICACAO_GEOGRAFICA_O_CASO_DA_PRODUCAO_DE_HORTALICAS_NA_REGIAO_METROPOLI.txt
,439 GESTÃO DE RISCOS E COMPLIANCE Desafios de Cooperativas de Crédito de Livre Admissão em Minas Gerais,439-GESTÃO DE RISCOS E COMPLIANCE Desafios de Cooperativas de Crédito de Livre Admissão em Minas Gerais.txt
,440 GESTÃO ESTRATÉGICA DE PESSOAS EM ORGANIZAÇÕES COOPERATIVAS DE SAÚDE ESTUDO DE CASO MÚLTIPLO,440-GESTÃO ESTRATÉGICA DE PESSOAS EM ORGANIZAÇÕES COOPERATIVAS DE SAÚDE ESTUDO DE CASO MÚLTIPLO.txt
,441 GOVERNANÇA COOPERATIVA AS PRÁTICAS DE GOVERNANÇA CONSIDERAM OS PRINCÍPIOS COOPERATIVISTAS UMA ANÁLISE ACERCA DE MANUAIS DE BOAS PRÁTICAS,441-GOVERNANÇA COOPERATIVA AS PRÁTICAS DE GOVERNANÇA CONSIDERAM OS PRINCÍPIOS COOPERATIVISTAS UMA ANÁLISE ACERCA DE MANUAIS DE BOAS PRÁTICAS.txt
,442 GOVERNANÇA COOPERATIVA E DESEMPENHO EM COOPERATIVAS AGROPECUÁRIAS,442-GOVERNANÇA COOPERATIVA E DESEMPENHO EM COOPERATIVAS AGROPECUÁRIAS.txt
,443 GOVERNANÇA E DESEMPENHO SE ASSOCIAM EVIDÊNCIAS EM COOPERATIVAS DE CRÉDITO NO BRASIL,443-GOVERNANÇA E DESEMPENHO SE ASSOCIAM EVIDÊNCIAS EM COOPERATIVAS DE CRÉDITO NO BRASIL.txt
,"444 GOVERNANÇA E SUSTENTABILIDADE IMPLANTAÇÃO DE UM PROGRAMA DE COMPLIANCE, EM UMA COOPERATIVA DE TRABALHO MÉDICO","444-GOVERNANÇA E SUSTENTABILIDADE IMPLANTAÇÃO DE UM PROGRAMA DE COMPLIANCE, EM UMA COOPERATIVA DE TRABALHO MÉDICO.txt"
445-GRAU,DE_COMPROMETIMENTO_DAS_COOPERATIVAS_AGROPECUARIAS_COM_O_DESENVOLVIMENTO_SUSTENTAVEL,445-GRAU_DE_COMPROMETIMENTO_DAS_COOPERATIVAS_AGROPECUARIAS_COM_O_DESENVOLVIMENTO_SUSTENTAVEL.txt
446-GRAU,DE_DIVERSIFICACAO_AGROPECUARIA_E_DESENVOLVIMENTO_RURAL_UMA_ANALISE_EXPLORATORIA_ESPACIAL_PARA_A,446-GRAU_DE_DIVERSIFICACAO_AGROPECUARIA_E_DESENVOLVIMENTO_RURAL_UMA_ANALISE_EXPLORATORIA_ESPACIAL_PARA_A.txt
447-GRAU,DE_DIVERSIFICACAO_DAS_UNIDADES_DE_PRODUCAO_FAMILIARES_DE_ARATIBA RS,447-GRAU_DE_DIVERSIFICACAO_DAS_UNIDADES_DE_PRODUCAO_FAMILIARES_DE_ARATIBA-RS.txt
,448 GÊNERO E LIDERANÇA NO COOPERATIVISMO ATRAVESSAMENTOS DE GÊNERO NO EXERCÍCIO DA LIDERANÇA DE PRESIDENTAS DE COOPERATIVAS GAÚCHAS,448-GÊNERO E LIDERANÇA NO COOPERATIVISMO ATRAVESSAMENTOS DE GÊNERO NO EXERCÍCIO DA LIDERANÇA DE PRESIDENTAS DE COOPERATIVAS GAÚCHAS.txt
449-HARMONIZACAO,INTERNACIONAL_DO_DIREITO_COOPERATIVO1,449-HARMONIZACAO_INTERNACIONAL_DO_DIREITO_COOPERATIVO1.txt
450-HETEROGENEIDADE,PRODUTIVA_NA_AGROPECUARIA_BRASILEIRA_UMA_ANALISE_MULTIVARIADA_A_PARTIR_DO_CENSO_AGRO,450-HETEROGENEIDADE_PRODUTIVA_NA_AGROPECUARIA_BRASILEIRA_UMA_ANALISE_MULTIVARIADA_A_PARTIR_DO_CENSO_AGRO.txt
451-HIPOTESES,SOBRE_O_CRESCIMENTO_DO_COOPERATIVISMO_DE_CREDITO_E_A_CRISE_BRASILEIRA_UMA_ANALISE_TEORICA_,451-HIPOTESES_SOBRE_O_CRESCIMENTO_DO_COOPERATIVISMO_DE_CREDITO_E_A_CRISE_BRASILEIRA_UMA_ANALISE_TEORICA_.txt
,452 ICPC 14 OS IMPACTOS DESSA NORMA CONTÁBIL,452-ICPC 14 OS IMPACTOS DESSA NORMA CONTÁBIL.txt
453-IDENTIFICACAO,DE_CLUSTERS_ESPACIAIS_NO_COMPLEXO_AGROINDUSTRIAL_DO_MILHO_EM_GOIAS_UMA_ANALISE_EXPLORA,453-IDENTIFICACAO_DE_CLUSTERS_ESPACIAIS_NO_COMPLEXO_AGROINDUSTRIAL_DO_MILHO_EM_GOIAS_UMA_ANALISE_EXPLORA.txt
454-IDENTIFICACAO,DE_REGIAO_PROPENSA_PARA_ADOTAR_SISTEMA_DE_INTEGRACAO_LAVOURA PECUARIA,454-IDENTIFICACAO_DE_REGIAO_PROPENSA_PARA_ADOTAR_SISTEMA_DE_INTEGRACAO_LAVOURA-PECUARIA.txt
455-IDENTIFICACAO,E_ANALISE_DE_VARIAVEIS_ASSOCIADAS_AO_CRESCIMENTO_POPULACIONAL_DE_MUNICIPIOS_DOS_ESTADO,455-IDENTIFICACAO_E_ANALISE_DE_VARIAVEIS_ASSOCIADAS_AO_CRESCIMENTO_POPULACIONAL_DE_MUNICIPIOS_DOS_ESTADO.txt
,456 IMPACTOS DA MÁ GESTÃO DAS FINANÇAS PESSOAIS NO DIA A DIA DOS COOPERADOS O CASO DO SICOOB CENTRO OESTE,456-IMPACTOS DA MÁ GESTÃO DAS FINANÇAS PESSOAIS NO DIA A DIA DOS COOPERADOS O CASO DO SICOOB CENTRO-OESTE.txt
,"457 IMPACTOS DO COOPERATIVISMOS E DO ASSOCIATIVISMO SOBRE A RENDA, A PRODUTIVIDADE E O EMPREGO NA AGRICU","457-IMPACTOS DO COOPERATIVISMOS E DO ASSOCIATIVISMO SOBRE A RENDA, A PRODUTIVIDADE E O EMPREGO NA AGRICU.txt"
,458 IMPACTOS DO FUNDO GARANTIDOR PARA INVESTIMENTOS NAS AGROINDÚSTRIAS COOPERATIVAS VERSUS BANCOS COMERC,458-IMPACTOS DO FUNDO GARANTIDOR PARA INVESTIMENTOS NAS AGROINDÚSTRIAS COOPERATIVAS VERSUS BANCOS COMERC.txt
